37_7072,37_7093,37_7103,37_7066,37_7105,37_7099,37_7096,37_7082,37_7078,37_7095,37_7106,37_7083
19.566855991281194,20.80154139951086,19.970127686909994,20.502380078489765,19.68707902101609,20.343291163966818,21.03127203336584,19.157330744748727,18.52126969952879,20.970029151938224,19.766559034182265,19.320712536297076
19.53809390000927,20.786885681679628,19.904074966244913,20.499376948919267,19.676071344478597,20.260697515349325,20.99606447317248,19.217687802785438,18.449806353459035,20.994574274748288,19.758957701987867,19.33411178738518
19.493840873302318,20.80582114151906,19.86199586349035,20.472967794287747,19.70801560463651,20.221530403031,20.986133552964752,19.230989975398316,18.428617144410843,21.053096488779985,19.84296256240694,19.398821255895232
19.43172158147262,20.818752336556347,19.82664229403645,20.48258216195052,19.74437980262618,20.150063590555696,20.958347042950592,19.22245341159685,18.417225571265977,21.076363566417466,19.940610559190368,19.451736768226958
19.381325451169953,20.837601757378472,19.80158289269896,20.471391433090645,19.802644167898826,20.134005863468907,20.9336983119197,19.22316693790326,18.41159351138831,21.051763072433886,19.996492631920468,19.464846710214808
19.339500765654517,20.870349311130326,19.77324330476019,20.48928817932355,19.83295936349558,20.130551259884047,20.894593796758247,19.2278582013968,18.408916684596186,21.058009626240526,20.03540901474535,19.44317208243761
19.30677521050723,20.875047938933363,19.784961676490756,20.477951371044515,19.90530645744922,20.118304229465373,20.870532309356438,19.261378699718993,18.413901740315858,21.019910483068706,20.049404022435606,19.436590730726863
19.23505144718847,20.856156754175323,19.817118211599226,20.49002408870892,19.842576885728995,20.081586258007334,20.865203896324637,19.297890320609877,18.412972332718603,21.027724666258607,20.052520091486514,19.423473344308697
19.18105259707125,20.84660360744729,19.82820477156093,20.468372323584394,19.79199179735181,20.06121764585744,20.868917795276417,19.293484100380947,18.40157715698816,21.03768803027303,20.024914746551893,19.419765990154787
19.144584274982105,20.842181992803027,19.822547577925786,20.50160819323621,19.77827393187866,20.029622037322778,20.865838976403,19.321893469121044,18.39844656271317,21.035851168944944,20.015689007842308,19.408605595183047
19.130446734836337,20.843579858960315,19.778811215336944,20.45880887026087,19.771904124936857,19.998868341591336,20.833632123906124,19.36311235777553,18.415031858387646,21.035533321093876,20.014840395169216,19.42771536495996
19.119768730421008,20.818476351817267,19.716944662948244,20.485809437333764,19.767247613764443,19.956807076466063,20.76200548133043,19.390886469599142,18.41823587765615,21.00112467088101,19.991680076945666,19.410756906154038
19.097301281059064,20.84275801563147,19.686059142535015,20.50423509882421,19.851620699163277,19.958658243411065,20.708098447777264,19.45823821806357,18.44644805545477,20.9913349736793,19.98719754901276,19.439863432488355
19.065836965061717,20.882136374624324,19.682075578878866,20.478939957905762,19.949999920151654,19.934466305553727,20.68813057688086,19.51433643705735,18.467783618670513,20.963421413213492,19.99171881241281,19.454738407537878
19.02302396569399,20.93396413351639,19.6944924270602,20.465303839793826,20.006210796013278,19.9771455519011,20.663773321736898,19.52996339446593,18.509083018293367,20.938918468774208,19.983731706005585,19.492532191577205
18.98011622358942,20.995652558127425,19.71185716158319,20.469942242506256,20.04583003641882,20.010278881669255,20.662154011123775,19.509747712400664,18.323291943595276,20.89962713811067,19.98894043417757,19.54095096325696
18.93966097675807,21.008901611340278,19.73886221403991,20.45144965481485,20.060181154420583,20.04831157963371,20.64125319711076,19.505498840963753,18.275025909008892,20.875748027284192,19.97204470381745,19.62736494997783
18.92190319574247,20.98750902892971,19.749864980739222,20.442309011791476,20.06236614332133,20.08521936511841,20.600210583043463,19.49653502498367,18.300806833848522,20.870139508378234,19.98312679897003,19.70515697931855
18.91871067675535,20.965786779845168,19.734595462961323,20.44104546358155,20.035082640684934,20.166028024892952,20.557037228791476,19.495343714767458,18.341288775923303,20.87398605204332,19.986318414365893,19.790040793503017
18.89436078806103,20.957631449739644,19.713649980760554,20.431103615764567,20.024526331720146,20.230915757122897,20.52865589582335,19.490443640545582,18.341045142870634,20.87049043250729,19.979560117056245,19.862394864591625
18.848914757361065,20.979486571461507,19.696183919348275,20.42913217931814,20.023920141540188,20.275458092802452,20.49346044419566,19.512368115736937,18.3088111807442,20.83840715485352,19.981681111658137,19.94533403938396
18.781039522619174,21.004960025359193,19.68583302559995,20.424358921049485,19.995928861001047,20.255350221330406,20.427036056250802,19.494883213942696,18.32223056676493,20.767148497198065,19.980593036807885,19.990471595869675
18.754090873565925,21.0638643323983,19.718031849057137,20.43913226703462,19.991507240376308,20.28133623630985,20.383028685774416,19.52649509062798,18.321539364221497,20.713372175213426,19.982163872572787,20.05892102034261
